interior,ttr,servicios,materiales,monto,zona,bu
0,1.62,1,3,17.11,11,BUC
0,4.46,1,12,5.75381,17,BUC
0,2.12,1,7,6.45,11,BUC
0,1.11,1,5,6.46,6,BUC
0,2.39,1,2,12.76,10,BUC
0,0.73,1,115,25,4,BUC
0,1.76,1,5,8.87,1,BUC
0,2.53,1,143,29.91,15,BUC
0,5.11,2,262,144.456,2,BUC
0,1.53,1,10,12.379999999999999,10,BUC
0,1.49,1,54,6.74,15,BUC
0,2.87,1,2,51.47,13,BUC
0,2.66,1,5,212.51,14,CORE
0,0.76,1,5,8.87,6,BUC
0,3.33,1,100,421.65999999999997,10,BUC
0,4.08,1,16,13.97,10,BUC
0,2.06,1,5,8.87,10,BUC
0,1.29,1,5,8.87,2,BUC
0,4.4,1,1,149.75,14,CORE
0,2.34,1,67,21.415,4,BUC
0,3.82,2,5,5.530000000000001,12,BUC
0,6,14,119,405.03000000000003,12,BUC
0,4.06,1,144,244.122,12,ONE NETWORK
0,0.77,1,15,12.094999999999999,10,BUC
0,2.5,1,118,25.12,7,BUC
0,1.79,1,12,12.29,10,BUC
0,2.48,1,270,33.74,10,BUC
0,2.71,1,11,9.02,11,BUC
0,4.93,1,199,691.29,16,TIGO STAR
0,3.03,1,139,80.894,3,BUC
0,1.34,1,5,8.87,12,BUC
0,2.67,1,150,111.946,11,BUC
0,1.63,1,130,26.14,10,BUC
0,2.16,1,5,8.87,10,BUC
0,1.67,1,59,21.08,10,BUC
0,2.14,1,3,8.82,5,BUC
0,0.81,1,5,8.87,12,BUC
0,1.01,1,5,3.11,9,BUC
0,1.67,1,54,20.82,9,BUC
0,1.47,1,26,10.52,14,BUC
0,1.19,1,10,5.819999999999999,10,BUC
0,1.05,1,6,6.43,13,BUC
0,2.83,1,145,413.468,11,BUC
0,2.75,2,1,1.23,18,CORE
0,3.36,1,166,78.78,1,BUC
0,2.78,1,208,107.56000000000002,10,TIGO STAR
0,4.07,1,12,7.61,12,BUC
0,1.84,1,9,15.479999999999999,3,BUC
0,0.97,1,9,3.4400000000000004,11,BUC
0,3.29,1,13,13.64,17,BUC
0,1.85,1,171,32.13,11,BUC
0,3.08,1,7,4.03,6,BUC
0,4,1,105,49.949999999999996,4,BUC
0,1.06,1,7,3.8099999999999996,11,BUC
0,3.27,1,114,68.21000000000001,14,BUC
0,1.82,1,5,8.87,17,BUC
0,6.12,1,53,24.96,12,BUC
0,2.01,1,84,36.781,10,BUC
0,2.84,1,142,187.512,6,BUC
0,3.47,2,1,15.69,8,TIGO STAR
0,3.77,1,100,21.98,17,BUC
0,1.78,1,1,3.3,11,BUC
0,2.6,1,114,50.480000000000004,21,BUC
0,1.25,1,1,3.3,11,BUC
0,2.53,1,9,8.969999999999999,7,BUC
0,4.43,1,283,466.602,11,BUC
0,1.22,1,7,8.92,11,BUC
0,2.31,1,122,221.12,14,BUC
0,2.3,1,66,13.14,12,BUC
0,0.85,1,5,8.87,13,BUC
0,3.74,1,18,35.94,12,BUC
0,2.08,1,96,435.62,8,TIGO STAR
0,1.6,1,27,13.639999999999999,11,BUC
0,1.23,1,1,1.23,9,BUC
0,1.67,1,14,12.719999999999999,13,BUC
0,5.23,1,101,19,3,BUC
0,4.67,1,308,24.475000000000005,4,BUC
0,2.69,1,5,8.87,12,BUC
0,4.09,1,17,17.915,11,BUC
0,2.1,1,53,11.87,9,BUC
0,1.32,1,6,8.895,12,BUC
0,0.84,1,49,11.77,9,BUC
0,3.28,1,197,786.63,8,CORE
0,3.96,1,132,231.122,12,BUC
0,1.78,1,10,17.74,12,BUC
0,2.34,1,87,20.81,1,BUC
0,3.62,1,96,375.09000000000003,12,BUC
0,2.91,1,6,217.55,4,CORE
0,1.09,1,56,12.26,15,BUC
0,1.47,1,1,3.3,13,BUC
0,1.25,1,7,15.84,4,BUC
0,4.21,1,4,167.9,14,BUC
0,1.01,1,9,8.969999999999999,1,BUC
0,2.61,1,7,12.195,6,BUC
0,1.92,1,93,23.55,11,BUC
0,2.61,1,1,2.8299999999999996,18,BUC
0,2.14,4,211,295.2,10,TIGO STAR
0,3.39,1,67,29.7,10,BUC
0,0.7,1,6,12.139999999999999,9,BUC
0,3.08,1,90,208.172,3,BUC
0,1.19,1,115,26.61,11,BUC
0,1.26,1,71,16.675,11,BUC
0,2.78,2,105,397.472,10,CORE
0,2.34,1,7,8.92,14,BUC
0,2.73,1,1,3.3,6,BUC
0,1.61,2,10,17.74,10,BUC
0,3.92,1,130,224.496,10,BUC
0,0.97,2,246,801.49,13,CORE
0,1.79,1,6,8.895,10,BUC
0,2.34,1,3,3.0799999999999996,21,BUC
0,0.78,1,1,2.8299999999999996,10,BUC
0,1.11,1,84,7.040000000000001,13,BUC
0,1.15,1,5,8.87,10,BUC
0,2.25,1,93,29.314999999999998,7,BUC
0,2.6,2,2,165.44,15,CORE
0,1.03,1,63,24.369999999999997,9,BUC
0,4.17,1,18,18.38,8,BUC
0,1.02,1,22,8.03,15,BUC
0,2.59,1,75,22.2,12,BUC
0,2.68,1,7,4.03,7,BUC
0,1.21,1,5,5.010000000000001,4,ONE NETWORK
0,1.01,1,1,3.3,9,BUC
0,1.84,1,15,14.35,11,BUC
0,1.22,1,58,19.49,9,BUC
0,1.31,1,11,4.1499999999999995,6,BUC
0,1.46,1,6,8.895,11,BUC
0,3.78,1,5,8.87,9,BUC
0,2.61,1,173,259.772,10,BUC
0,1.56,1,1,3.3,9,BUC
0,1.51,1,17,12.395,11,BUC
0,2.12,1,6,8.895,10,BUC
0,1.13,1,10,7.02,9,BUC
0,5.11,3,100,331.66,11,CORE
0,2.13,1,70,29.315,10,BUC
0,2.03,1,153,255.888,9,BUC
0,1.53,1,117,22.655,14,BUC
0,3.1,1,65,24.775,10,BUC
0,1.09,1,9,8.969999999999999,5,BUC
0,4.38,1,12,12.68,14,BUC
0,0.88,1,14,12.59,11,BUC
0,3.28,1,90,376.776,18,BUC
0,2.27,1,1,8.77,14,BUC
0,3.13,1,136,74.818,8,BUC
0,4.43,1,108,390.778,14,BUC
0,2.09,1,80,24.25,13,BUC
0,1.78,1,13,12.315,13,BUC
0,2.41,1,3,8.82,13,BUC
0,2.02,1,96,19.14,12,BUC
0,1.83,1,2,165.44,9,BUC
0,1.94,1,5,8.87,9,BUC
0,2.44,1,75,17,14,BUC
0,5.23,3,10,425.02,17,CORE
0,3.18,1,140,144.68800000000002,3,TIGO STAR
0,2.31,1,9,0.7000000000000001,17,BUC
0,0.77,1,16,7.12,3,BUC
0,0.77,1,1,3.3,3,BUC
0,1.01,1,5,8.87,1,BUC
0,1.17,1,8,11.94,9,BUC
0,1.63,1,6,8.895,13,BUC
0,1.96,1,6,8.895,11,BUC
0,0.87,1,6,8.895,13,BUC
0,1.19,1,6,8.895,11,BUC
0,3.25,1,103,129.062,12,BUC
0,2.82,1,151,149.23000000000002,13,BUC
0,1.74,1,5,8.87,10,BUC
0,2.27,1,79,17.57,15,BUC
0,3.43,1,330,922.64,11,CORE
0,3.2,1,66,4.215,10,BUC
0,1.9,1,95,24.36,12,BUC
0,3.84,1,75,77.178,12,BUC
0,4.57,1,10,12.45,13,BUC
0,2.34,1,5,2.9099999999999997,9,BUC
0,2.23,1,7,4.75,8,BUC
0,1.31,1,5,8.87,13,BUC
0,1.74,1,190,421.78000000000003,6,TIGO STAR
0,2.52,1,183,84.912,18,TIGO STAR
0,3.49,1,36,20.439999999999998,3,BUC
0,1.17,1,143,131.142,10,TIGO STAR
0,6.48,11,151,825.66,12,TIGO STAR
0,1.19,1,7,171.59,2,TIGO STAR
0,2.88,1,108,131.67000000000002,7,ONE NETWORK
0,2.01,1,53,15.19,3,BUC
0,4.59,1,138,145.7,2,BUC
0,1.94,1,5,8.87,9,BUC
0,1.33,1,9,8.969999999999999,11,BUC
0,3.59,2,79,76.378,12,BUC
0,3.29,1,139,105.126,9,BUC
0,1.45,1,50,20.45,1,BUC
0,3.05,1,6,8.895,12,BUC
0,4.06,1,6,8.895,1,BUC
0,3.57,1,6,6.42,7,BUC
0,1.94,1,6,8.895,6,BUC
0,1.01,1,6,11.78,7,BUC
0,2.34,1,60,19.16,11,BUC
0,1.02,1,58,15.72,10,BUC
0,2.01,1,12,17.79,14,BUC
0,2.49,1,119,98.07000000000001,5,BUC
0,2.65,1,91,83.058,12,ONE NETWORK
0,1.54,1,6,8.895,12,BUC
0,2.07,1,1,3.3,14,BUC
0,1.81,1,5,8.87,14,BUC
0,2.22,1,10,17.74,14,BUC
0,1.23,1,12,3.9299999999999997,9,BUC
0,2.35,1,56,16.43,13,BUC
0,1.94,1,6,8.895,13,BUC
0,2.11,2,64,29.38,9,BUC
0,2.4,1,13,13.64,12,BUC
0,1.29,1,7,8.92,11,BUC
0,7.29,5,152,150.26600000000002,8,CORE
0,0.84,1,6,9.32,6,BUC
0,2.28,1,16,12.78,14,BUC
0,2.95,1,89,40.418,9,BUC
0,3.62,1,2,28.16,9,BUC
0,2.57,1,5,8.87,11,BUC
0,1.93,1,85,21.26,9,BUC
0,3.94,1,91,15.38,14,BUC
0,2.9,2,14,20.16,12,CORE
0,3.58,1,156,90.68,18,BUC
0,1.34,1,7,8.92,9,BUC
0,2.47,1,132,140.22,12,BUC
0,1.37,1,6,8.895,14,BUC
0,3.66,1,125,334.527,2,BUC
0,2.34,1,107,24.53,12,BUC
0,2.4,1,118,26.06,13,BUC
0,1.77,1,102,23.91,6,BUC
0,3.81,1,123,28.83,6,BUC
0,1.81,1,7,12.584999999999999,10,BUC
0,2.3,1,7,8.92,14,BUC
0,2.52,1,5,8.87,8,BUC
0,4.84,5,99,142.97000000000003,8,CORE
0,4.14,1,9,4.07,7,BUC
0,1.34,1,49,23.15,14,BUC
0,1.9,1,81,17.375,14,BUC
0,3.24,1,150,125.976,5,BUC
0,3.67,1,8,8.945,15,BUC
0,1.06,1,5,8.87,14,BUC
0,1.49,1,11,6.935,14,BUC
0,1.56,1,49,33.37,8,BUC
0,5.53,1,273,130.81,10,ONE NETWORK
0,4.1,1,3,41.46,3,BUC
0,5.61,1,53,19.47,13,BUC
0,2.36,1,271,164.48600000000002,13,BUC
0,3.06,1,78,17.165,13,BUC
0,5.15,3,110,252.62,6,CORE
0,2.97,1,66,24.07,9,BUC
0,2.1,1,9,9.82,11,BUC
0,3.38,1,5,8.87,12,BUC
0,1.63,1,8,11.68,12,BUC
0,1.6,1,51,20.97,12,BUC
0,4.29,1,87,116.47,18,BUC
0,1.9,1,5,8.87,12,BUC
0,2.45,1,4,6.1,13,BUC
0,3.18,1,1,39,13,BUC
0,12.97,32,228,842.7599999999999,8,TIGO STAR
0,3.58,1,216,221.96,18,BUC
0,1.57,1,1,3.3,11,BUC
0,4.42,2,122,148.982,11,BUC
0,4.04,1,92,22.939999999999998,13,BUC
0,2.27,1,97,28.16,9,BUC
0,0.96,1,1,3.3,14,BUC
0,2.29,1,49,21.14,3,BUC
0,3.78,2,89,80.2,11,BUC
0,1.53,1,8,8.945,12,BUC
0,1.52,1,5,8.87,7,BUC
0,2.74,1,91,44.13,11,BUC
0,3.25,1,64,16.185,10,BUC
0,2.77,1,80,22.325,15,BUC
0,1.63,1,5,8.87,3,BUC
0,3.05,1,74,22.04,8,BUC
0,3.59,1,156,28.54,8,BUC
0,3.79,1,85,159.848,8,BUC
0,2.61,1,9,14.26,11,BUC
0,1.43,1,70,21.85,9,BUC
0,2.54,1,73,19.68,7,BUC
0,3.01,1,10,10.09,6,BUC
0,6.16,3,82,84.04,17,BUC
0,2.41,2,53,20.66,12,BUC
0,2.92,1,6,8.895,14,BUC
0,2.81,1,154,88.62,11,ONE NETWORK
0,2.75,1,5,8.87,10,BUC
0,2.45,3,11,41.7,12,CORE
0,2.39,1,6,42.99,11,BUC
0,2.61,2,177,683.12,9,CORE
0,2.31,1,160,150.904,16,TIGO STAR
0,3.3,2,1,39,8,TIGO STAR
0,1.2,1,81,17.375,12,BUC
0,1.26,1,58,24.8,10,BUC
0,3.54,5,141,189.618,17,BUC
0,1,1,63,24.3,10,BUC
0,1.02,1,6,43.25,4,BUC
0,2.99,1,58,66.01,18,BUC
0,3.08,1,6,6.74,18,BUC
0,2.84,1,121,190.352,3,BUC
0,2.77,1,96,18.585,13,BUC
0,1.64,1,47,15.17,3,BUC
0,2.38,1,101,18.46,3,BUC
0,2.11,1,6,8.895,5,BUC
0,2.18,1,6,0.15000000000000002,11,BUC
0,3.42,1,107,87.08200000000001,14,ONE NETWORK
0,3.48,1,144,112.87,11,BUC
0,2.76,1,3,41.46,1,TIGO STAR
0,4.61,1,66,69.16,8,BUC
0,1.91,1,5,8.87,10,BUC
0,3.8,1,221,236.49,1,BUC
0,4.55,1,2,12.76,10,BUC
0,2.24,1,5,4.029999999999999,2,BUC
0,1.35,1,4,6.77,15,BUC
0,2.76,1,8,12.61,15,BUC
0,2.46,1,99,19.35,2,BUC
0,1.91,1,5,8.87,13,BUC
0,3.3,1,153,211.952,3,BUC
0,1.73,1,199,141.596,17,BUC
0,2.25,1,7,8.92,10,BUC
0,2.46,2,11,41.7,18,TIGO STAR
0,2.83,1,7,8.92,5,BUC
0,1.79,1,1,8.77,5,BUC
0,2.55,1,72,24.27,15,BUC
0,2.77,1,5,8.87,2,BUC
0,5.09,2,26,378.16,6,TIGO STAR
0,2.36,1,226,146.066,8,CORE
0,4.56,2,11,41.7,8,TIGO STAR
0,1.2,1,6,8.895,5,BUC
0,0.75,1,7,8.92,17,BUC
0,2.15,1,6,8.895,17,BUC
0,3.59,1,64,21.16,7,BUC
0,3.52,3,125,553.9300000000001,1,CORE
0,2.85,1,144,161.184,3,BUC
0,4.63,1,84,212.316,7,BUC
0,2.04,1,14,22.825,1,BUC
0,2.05,1,51,15.5,8,BUC
0,5.18,1,8,39.175,4,BUC
0,4.51,2,150,356,6,CORE
0,1.48,1,54,21.265,10,BUC
0,3.76,1,115,131.556,4,BUC
0,2.76,3,117,133.26000000000002,16,BUC
0,2,2,189,303.93,18,CORE
0,4.37,1,285,187.05,10,BUC
0,2.54,1,69,24.91,10,BUC
0,2.04,1,5,8.87,10,BUC
0,1.7,1,7,8.92,1,BUC
0,2.93,1,4,39.81,4,BUC
0,3.88,1,63,122.39,10,CORE
0,0.87,1,1,3.3,14,BUC
0,1.6,2,159,45.254999999999995,11,BUC
0,1.84,1,63,21.36,13,BUC
0,2.34,1,1,3.3,10,BUC
0,3.99,1,11,9.87,1,BUC
0,3.2,1,98,125.604,2,BUC
0,4.27,3,180,440.81,15,CORE
0,3.91,2,220,504.29,11,CORE
0,1.93,1,6,3.14,3,BUC
0,2.68,1,1,120,6,TIGO STAR
0,2.77,1,7,6.2,4,BUC
0,1.66,1,1,3.3,1,BUC
0,5.28,1,204,97.72000000000001,10,CORE
0,4.02,1,170,159.578,12,BUC
0,2.45,1,39,17.872,10,BUC
0,2.9,1,85,120.71000000000001,13,BUC
0,2.29,1,87,22.86,12,BUC
0,1.27,1,5,8.87,3,BUC
0,2.19,1,106,23.29,10,BUC
0,2.1,1,2,6.7299999999999995,9,BUC
0,2.28,1,100,49.464000000000006,9,BUC
0,1.75,1,10,8.995,11,BUC
0,2.71,1,127,140.596,3,BUC
0,3.54,1,105,25.44,1,BUC
0,3.3,1,6,8.895,12,BUC
0,3.09,1,7,8.92,9,BUC
0,1.05,1,1,3.3,12,BUC
0,2.14,1,7,8.92,15,BUC
0,2.2,1,121,26.94,7,BUC
0,2.03,1,10,7.46,4,BUC
0,3.16,1,13,4.43,17,BUC
0,2.21,1,7,8.92,7,BUC
0,2.55,1,2,3.75,15,BUC
0,2.75,1,105,165.094,15,BUC
0,6.34,9,141,420.52000000000004,14,TIGO STAR
0,3.67,1,141,158.26,18,CORE
0,1.42,1,151,189.86,16,TIGO STAR
0,3.42,1,66,13.23,3,BUC
0,1.73,1,8,85.38,9,BUC
0,4.16,1,80,16.61,3,BUC
0,3.51,1,192,171.318,15,BUC
0,1.76,1,15,14.299999999999999,11,BUC
0,3.04,1,7,8.92,4,BUC
0,1.43,1,6,8.895,3,BUC
0,2.11,1,9,12.245,10,BUC
0,1.5,1,13,9.07,1,BUC
0,2.77,1,149,191.20600000000002,15,BUC
0,2.51,1,55,25.06,9,BUC
0,3.04,1,157,599.72,18,CORE
0,1.19,1,7,8.92,12,BUC
0,1.59,1,1,3.3,10,BUC
0,4.84,1,358,234.13000000000002,7,CORE
0,3.61,1,162,75.471,11,BUC
0,1.41,1,6,8.895,4,BUC
0,2,1,74,22.89,9,BUC
0,2.21,1,116,25.07,13,BUC
0,3.95,1,6,40.35,8,BUC
0,2.75,1,50,3.0500000000000003,12,BUC
0,3.1,3,190,696.37,16,CORE
0,1.41,1,5,8.87,11,BUC
0,2.11,2,8,8.945,2,BUC
0,1.91,1,11,14.290000000000001,6,BUC
0,1.97,1,7,8.92,3,BUC
0,1.21,1,39,13.604999999999999,11,BUC
0,2.03,1,6,8.895,10,BUC
0,7.24,3,131,254.73000000000002,16,TIGO STAR
0,2.44,1,108,25.94,13,BUC
0,3.95,1,110,44.96,11,ONE NETWORK
0,4.24,1,219,155.744,18,BUC
0,4.71,1,35,19.49,17,BUC
0,2.08,1,3,10.7,3,BUC
0,2.33,1,16,24.24,15,BUC
0,2.53,1,96,118.128,18,BUC
0,11.82,2,83,116.708,9,TIGO STAR
0,3.13,1,61,88.508,11,TIGO STAR
0,2.75,1,79,96.84,6,BUC
0,3,1,105,97.538,15,BUC
0,5.16,1,191,615.71,18,TIGO STAR
0,2.88,1,61,21.67,10,BUC
0,2.49,5,5,212.51,16,CORE
0,3.08,1,6,8.895,3,BUC
0,2.12,3,195,689.4300000000001,18,CORE
0,2.43,2,6,8.895,12,BUC
0,1.61,1,11,70.79,18,BUC
0,2.31,1,67,69.624,14,TIGO STAR
0,2.16,1,104,29.21,12,BUC
0,2.88,1,5,3.7399999999999998,14,BUC
0,3.1,1,6,40.35,17,CORE
0,1.85,1,6,8.895,14,BUC
0,4.61,1,153,112.364,16,BUC
0,2.05,1,14,13.41,14,BUC
0,1.57,1,9,5.05,12,BUC
0,1.58,1,1,4.119999999999999,9,BUC
0,2.65,1,13,24.134999999999998,10,BUC
0,3.62,1,31,22.75,7,BUC
0,2.59,1,8,12.18,12,BUC
0,3.09,1,190,26.3,12,BUC
0,1.94,1,2,17.15,15,BUC
0,1.33,1,1,3.3,15,BUC
0,3.48,2,126,112.33200000000001,11,BUC
0,2.07,1,4,9.809999999999999,2,BUC
0,3.32,1,100,129.184,1,BUC
0,1.98,1,3,41.46,18,BUC
0,2.46,1,9,40.54,15,BUC
0,2.19,1,82,182.10000000000002,16,CORE
0,3.62,1,233,32.160000000000004,3,BUC
0,2.67,1,78,137.23000000000002,4,BUC
0,1.65,1,2,40.23,12,BUC
0,2.85,1,83,25.69,10,BUC
0,4.85,1,7,8.92,11,BUC
0,3.09,1,65,24.91,4,BUC
0,3.29,1,5,4.199999999999999,12,BUC
0,1.5,1,7,8.92,10,BUC
0,2.7,1,122,23.54,8,BUC
0,2.29,1,136,254.794,10,BUC
0,2.18,1,3,8.82,9,BUC
0,1.04,1,7,8.92,15,BUC
0,2.16,1,82,157.486,18,BUC
0,4.21,4,128,139.89600000000002,10,BUC
0,1.73,1,13,3.5999999999999996,15,BUC
0,2.13,1,82,9.125,14,BUC
0,2.99,2,89,42.624,14,BUC
0,3.39,1,5,3.9899999999999998,12,BUC
0,2.3,1,63,24.59,4,BUC
0,4.51,1,7,3.42,10,BUC
0,4.94,11,5,212.51,8,TIGO STAR
0,3.52,1,22,18.939999999999998,12,BUC
0,3.18,1,193,43.46,12,BUC
0,1.63,1,25,30.959999999999997,10,BUC
0,3.51,1,1,3.3,12,BUC
0,2.47,1,155,195.274,3,BUC
0,2.3,1,5,8.87,12,BUC
0,4.11,1,7,8.92,14,BUC
0,2.06,1,1,3.3,11,BUC
0,2.28,1,74,16.66,13,BUC
0,2.6,1,11,9.02,12,BUC
0,4.63,24,191,781.61,18,TIGO STAR
0,2.15,1,90,23.25,11,BUC
0,2.45,8,1,5.430000000000001,12,CORE
0,3.4,2,51,20.79,10,BUC
0,3.37,1,117,24.18,3,BUC
0,1.05,1,193,183.85,14,TIGO STAR
0,3.53,1,131,63.848000000000006,18,BUC
0,1.51,1,63,32.339999999999996,11,BUC
0,2.38,1,1,3.3,1,BUC
0,2.26,1,5,3.1,11,BUC
0,2.26,1,61,158.83,11,TIGO STAR
0,3.51,2,161,252.70000000000002,18,CORE
0,1.76,1,10,11.37,10,BUC
0,2.51,1,10,13.71,12,BUC
0,3.1,1,11,16.419999999999998,14,BUC
0,2.56,1,134,26.06,13,BUC
0,2.22,1,21,12.78,10,BUC
0,3.48,1,7,3.6799999999999997,10,BUC
0,2.79,1,10,11.709999999999999,12,BUC
0,2.37,1,44,31.88,2,BUC
0,3.5,1,6,8.895,14,BUC
0,5.4,2,2,23.279999999999998,8,CORE
0,2.25,1,9,8.969999999999999,11,BUC
0,2.6,1,15,127.93,8,BUC
0,2.41,1,90,117.862,16,BUC
0,4.87,2,134,221.21,4,CORE
0,2.97,1,5,8.87,13,BUC
0,1.63,1,1,3.3,14,BUC
0,3.32,1,154,114.588,16,BUC
0,2.4,1,79,93.326,3,TIGO STAR
0,2.34,1,111,24.1,5,BUC
0,3.97,1,239,155.56,16,TIGO STAR
0,2.68,1,207,139.18,9,TIGO STAR
0,2.16,1,1,3.13,15,BUC
0,1.27,1,44,19.88,4,BUC
0,0.94,1,9,8.93,7,BUC
0,3.16,1,98,139.35000000000002,12,BUC
0,2.88,1,9,8.969999999999999,14,BUC
0,1.94,1,10,22.755,12,BUC
0,2.74,2,58,77.33200000000001,10,BUC
0,1.98,1,46,20.169999999999998,10,BUC
0,3.09,1,170,191.88,6,TIGO STAR
0,2.29,1,95,44.080000000000005,1,BUC
0,5.88,1,120,25.4,17,BUC
0,4.26,1,4,80.46,6,TIGO STAR
0,2.23,1,2,51.47,7,BUC
0,1.8,2,127,58.519999999999996,5,CORE
0,11.34,1,91,23.21,12,BUC
0,1.36,1,8,4.1049999999999995,1,BUC
0,2.58,1,6,94.16,10,BUC
0,31.62,1,1,3.3,4,BUC
0,2.5,2,154,323.91,7,CORE
0,5.98,1,9,8.969999999999999,4,BUC
0,1.17,1,2,6.6,1,BUC
0,4.2,4,5,212.51,17,TIGO STAR
0,4,1,3,41.46,10,CORE
0,16.11,1,121,134.748,18,BUC
0,1.62,1,66,22.18,4,BUC
0,3.09,7,152,579,8,TIGO STAR
0,2.67,1,102,54.50000000000001,13,BUC
0,2.43,2,169,159.318,12,CORE
0,0.73,1,54,20.68,11,BUC
0,6.51,1,155,31.18,7,BUC
0,5.78,1,103,26.439999999999998,11,BUC
0,2.28,1,7,8.92,13,BUC
0,1.4,1,61,16.02,10,BUC
0,1.58,2,20,7.8,1,BUC
0,2.58,1,90,25.06,11,BUC
0,1.07,1,1,3.3,15,BUC
0,5.17,3,248,42.56,4,BUC
0,2.8,1,1,39,9,TIGO STAR
0,1.78,1,10,17.74,13,BUC
0,144.16,1,2,14.42,9,BUC
0,108.24,1,1,3.3,15,BUC
0,2.14,1,7,8.92,12,BUC
0,42.32,1,19,50.13,11,BUC
0,3.22,1,130,30.96,11,BUC
0,140.02,1,1,3.3,13,BUC
0,4.09,1,108,24.24,12,BUC
0,2.65,1,65,71.76,10,BUC
0,5.35,1,31,10.87,12,BUC
0,11.34,1,62,108.138,6,TIGO STAR
0,1.77,1,1,3.3,12,BUC
0,3.15,2,10,13.12,8,BUC
0,1.35,1,5,8.87,4,BUC
0,2.05,1,69,21.47,5,BUC
0,2.85,1,12,25.08,4,BUC
0,1.71,2,89,23.09,12,BUC
0,7.48,1,1,3.3,10,BUC
0,5.22,12,744,2290.87,6,TIGO STAR
0,4.83,2,185,258.118,1,BUC
0,1.9,1,3,5.23,11,BUC
0,30.15,1,78,5.1000000000000005,13,BUC
0,3.12,1,1,3.3,1,BUC
0,85.78,5,227,837.94,1,CORE
0,2.09,1,7,8.889999999999999,10,BUC
0,4.5,1,82,121.248,6,TIGO STAR
0,3.35,1,253,214.13,12,BUC
0,2.5,1,91,22.57,4,BUC
0,2.63,4,4,41.46,10,TIGO STAR
0,1.88,2,5,8.85,7,BUC
0,1.05,1,7,8.889999999999999,3,BUC
0,3.27,1,79,15.35,12,BUC
0,1.39,1,96,120.646,2,BUC
0,0.87,1,86,5.620000000000001,14,BUC
0,2.36,1,340,39.53,12,BUC
0,3.18,2,6,13.36,7,CORE
0,1.54,1,1,3.3,10,BUC
0,1.41,1,1,8.77,13,BUC
0,1.49,1,1,8.77,12,BUC
0,3.4,1,63,25.04,10,BUC
0,4.46,11,163,614.5,10,TIGO STAR
0,1.02,1,2,12.07,12,BUC
0,2.62,1,111,16.07,15,BUC
0,2.73,1,129,136.928,11,BUC
0,3.13,1,1,39,8,TIGO STAR
0,2.48,1,44,19.939999999999998,16,BUC
0,2.41,1,69,13.129999999999999,4,BUC
0,2.9,1,63,16.419999999999998,12,BUC
0,1.88,1,64,109.83200000000001,12,BUC
0,1.75,1,7,8.889999999999999,14,BUC
0,5.09,2,127,142.12800000000001,15,CORE
0,1.04,3,76,486.8,21,CORE
0,2.31,2,2,12.07,12,BUC
0,2.01,1,122,136.744,12,TIGO STAR
0,21.59,1,1,8.77,11,BUC
0,7.61,1,73,25.47,12,BUC
0,1.59,2,1,39,1,TIGO STAR
0,2.42,8,125,171.25,10,CORE
0,1.8,1,8,9.21,15,BUC
0,3.46,1,65,107.232,3,BUC
0,1.81,1,5,8.85,12,BUC
0,0.91,1,7,8.889999999999999,3,BUC
0,3.07,2,94,164.024,1,TIGO STAR
0,1.67,1,1,3.3,11,BUC
0,1.86,1,55,15.48,10,BUC
0,1.76,1,80,114.19200000000001,11,TIGO STAR
0,4.38,6,121,637.57,11,CORE
0,1.55,1,63,21.45,10,BUC
0,7.74,1,11,17.81,12,BUC
0,2.44,1,55,101.885,10,BUC
0,1.7,2,67,24.72,13,BUC
0,23.45,1,2,6.6,10,BUC
0,5.31,5,285,692.99,12,CORE
0,2.01,1,6,6.68,13,BUC
0,2.58,1,150,232.612,15,BUC
0,2.36,1,62,21.24,10,BUC
0,1.27,1,6,8.895,13,BUC
0,1.31,1,1,8.77,12,BUC
0,7.05,3,48,20.31,10,BUC
0,1.56,1,7,8.889999999999999,12,BUC
0,3.61,1,104,35.65,13,BUC
0,1.3,1,3,8.82,7,BUC
0,2.47,1,1,3.3,13,BUC
0,1.57,1,7,8.889999999999999,10,BUC
0,3.38,1,167,212.20000000000002,11,BUC
0,2.25,1,1,8.77,10,BUC
0,1.17,1,6,0.14,10,BUC
0,2.16,1,58,15.72,10,BUC
0,0.73,1,1,3.3,11,BUC
0,2.13,1,53,20.66,12,BUC
0,2.04,2,51,6.800000000000001,10,CORE
0,1.65,1,7,8.92,13,BUC
0,2.2,1,179,211.448,4,BUC
0,2.44,2,14,10.93,12,BUC
0,1.49,1,6,8.895,5,BUC
0,0.63,1,1,3.3,12,BUC
0,1.09,1,52,2.74,4,BUC
0,3.44,1,63,28.866,1,BUC
0,4.54,1,9,8.93,10,BUC
0,1.47,2,1,4.119999999999999,10,BUC
0,1.97,1,2,6.34,9,BUC
0,1.39,1,1,3.3,12,BUC
0,110.97,1,59,21.02,12,BUC
0,2.48,1,132,116.386,1,BUC
0,1.08,1,2,42.69,8,TIGO STAR
0,1.9,1,58,115.99,3,BUC
0,1.57,1,44,19.88,4,BUC
0,1.19,4,3,9.899999999999999,14,BUC
0,2.87,1,231,40.6,4,BUC
0,1.73,1,8,66.98,3,TIGO STAR
0,1.52,1,1,3.3,9,BUC
0,0.65,1,116,16.62,3,BUC
0,1,1,5,8.87,12,BUC
0,3.02,1,66,228.104,5,BUC
0,1.34,1,8,17.66,9,BUC
